"Sample","20230511_IARPA_ST_TCX_TL_ALL_041_sample 019","20230511_IARPA_ST_TCX_TL_ALL_075_sample 041","20230511_IARPA_ST_TCX_TL_ALL_076_sample 042","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
"a332","1.112335165","0.461343845","1.089508713","1.095418775","1.827651822","1.678963475"
"a333","1.477224833","0.882225488","0.712295799","1.254709272","0.975133391","1.05457765"
"a334","1.069660149","0.620827465","1.128712003","0.734371983","1.681979036","0.996797913"
"a335","1.007285311","0.574496828","1.05517611","0.607035456","1.351160129","0.856240169"
"a336","0.774017438","0.533362347","0.768232945","0.540070607","1.203997471","0.939341029"
"a337","0.72117299","0.910971406","1.036274794","0.798314851","1.85582052","1.237156941"
"a338","1.182543859","0.621234847","0.988828164","0.725956075","1.579822887","1.165596468"
"a339","0.784468441","0.453329573","0.714411497","0.78472225","1.221238951","1.439405273"
"a340","0.921103862","0.350841404","0.561504797","0.566265687","1.010722308","0.841819902"
"a341","0.818329239","0.286638402","0.629147497","0.540307455","1.207054981","0.808597601"
"a342","0.78831931","0.404290872","0.772713067","0.476462961","1.06700621","0.773186985"
"a343","1.059733165","0.783757182","0.932260931","1.307523967","1.713969849","1.276431579"
"a344","1.031213963","0.447975571","1.003788989","0.797193228","1.62949905","1.046344549"
"a345","0.855832058","0.414620196","1.16737091","0.744015816","1.481979504","0.943454371"
"a346","0.980302442","0.403234754","0.883648378","1.195794274","1.72622579","1.053513199"
"a347","0.870246126","0.747125879","0.555727481","1.51273028","2.428368641","1.644755828"
"a348","0.776243408","0.52945991","0.791519109","0.601113174","1.046933909","0.864706006"
"a349","0.705060717","0.455967315","0.49851872","0.580199678","1.14216547","0.887153615"
"a350","0.701592108","0.400663393","0.74161875","0.539301087","1.347645551","0.957988863"
"a351","0.645239211","0.805655832","1.185618753","1.024789394","2.396231115","1.34833336"
"a352","0.797591039","0.937983337","1.092757373","0.825529742","2.695613285","1.476559301"
"a353","0.672025047","0.442656575","0.822016078","0.860974608","2.217909714","0.901924099"
"a354","0.900631642","0.393332379","0.858173465","0.798607437","1.640750768","1.212909168"
"a355","0.907912817","0.60874005","0.868980656","1.517771083","1.360620799","1.767392985"
"a356","0.84503349","0.519692345","0.735435052","1.132433602","2.654445579","1.423575212"
"a357","0.745212702","0.64365148","0.846474235","1.223925431","1.425022504","1.388667291"
"a358","0.729416876","0.459889146","0.620947117","0.976486771","1.67841048","1.187291632"
"a359","0.588328466","0.263262697","0.710084817","0.692762147","1.466314019","0.918232183"
"a360","0.607935706","0.367595769","0.794892047","0.692559917","1.191884167","1.154952561"
"a361","0.644943929","0.255148622","0.99865659","0.887703826","1.78694165","1.871687892"
"a362","1.071888544","0.204238893","0.747579786","0.841094632","1.352697276","0.786059738"
"a363","0.708780536","0.287839046","0.62226205","0.895107985","1.408823129","1.419462355"
"a364","0.733889716","0.314967015","1.33847325","1.497800163","1.439987077","2.635628836"
"a365","1.06304722","0.613841212","2.04979951","1.543378216","1.751562771","2.767104209"
"a366","1.100389553","0.433916707","0.921898778","1.28742041","1.134976766","2.391441046"
"a367","1.042837601","0.585947489","1.047249366","1.916975662","1.740795179","3.021745177"
"a368","1.051664779","0.497152947","1.580094169","2.074715748","1.88054952","3.451543669"
"a369","0.767117215","0.463031376","1.179725862","1.081144436","1.13481015","1.542213138"
"a370","0.691331551","0.519067659","1.032187447","0.783740364","1.052841082","1.102703045"
"a371","0.626753734","0.474472417","0.732375485","1.222762112","1.169583471","1.538894598"
"a372","0.603216595","0.394357031","0.576262375","1.301017632","2.169855645","1.10089638"
"a373","0.893747386","0.552954029","0.639641496","0.741899994","1.069220271","1.503888242"
"a374","1.543954468","0.47185173","0.947233379","1.568534808","1.368914452","2.101729559"
"a375","1.434431085","0.844208413","1.623629193","1.566644694","1.516826275","2.784691874"
"a376","1.853346043","0.657899116","1.688574871","1.76089768","2.576449303","3.227555054"
"a377","2.092528447","1.020927243","1.352036561","1.311495014","1.46803958","2.720765099"
"a378","1.655661921","0.90125939","1.184333383","0.8485617","1.142773365","1.660355454"
"a379","1.71769385","0.887437791","0.721687926","0.96772412","1.740500852","2.331644385"
"a380","1.468965397","0.564303487","0.743123765","1.448461112","1.553622703","1.390277712"
"a381","1.051912397","0.543429517","0.722084905","0.956333714","0.909608607","0.994182481"
"a382","1.418462459","0.697898713","1.165928382","0.90645915","1.55686707","1.667176977"
"a383","1.274103457","0.428121931","1.042999184","1.343873849","2.010727195","1.777314241"
"a384","1.874412474","0.469704222","0.84214583","1.553018058","2.065397733","1.711449235"
"a385","1.102719018","0.792625186","0.741650773","1.562733612","1.545259631","1.675249822"
"a386","1.124659544","0.821838237","0.634411178","2.053006535","2.169041392","2.394666927"
"a387","1.887980597","1.312472719","1.083906391","2.920504838","1.602848256","2.091345769"
"a388","1.045899292","0.582724861","0.638801495","1.087404178","1.348083653","2.102122097"
"a389","1.020897029","0.81829447","1.4444266","1.246384602","1.439173547","2.609440157"
"a390","0.800105669","0.700392609","0.726404828","1.662970694","1.407688152","1.903557707"
"a391","1.077971993","0.530149442","0.633518284","1.366718822","1.310098459","2.05179802"
"a392","0.954247766","0.446290093","0.62809759","1.007602318","2.17829642","2.758997391"
"a393","1.620820888","1.383499381","1.170905342","2.74833782","2.638940221","2.282518089"
"a394","1.077776556","0.939676988","0.938673512","1.005963515","2.161893054","1.553835889"
"a395","1.125974537","0.995805431","1.343956862","1.844505168","2.708232845","3.046988362"
"a396","1.185879706","0.588430796","0.699799406","1.241160974","1.842791814","1.80060049"
"a397","1.367979498","1.723625642","0.905576928","1.4401213","2.358705215","4.202744451"
"a398","1.049941077","0.703958397","0.734623575","1.682859952","2.171904658","1.778417866"
"a399","0.861464319","0.873385135","0.908733556","1.906763454","1.796872718","2.098300763"
"a400","0.928062873","0.611326644","1.015768045","1.056333856","2.146890286","1.293025878"
"a401","0.849384839","0.843266303","1.190755649","1.380385281","1.853066376","1.366245477"
"a402","0.584577451","1.433306498","1.000510112","1.307454809","1.563958737","1.723015847"
"a403","0.679003664","1.096438995","0.811256782","1.886413868","2.030362526","2.017537741"
"a404","0.598029408","1.330211348","0.468203086","1.378902254","2.288387852","2.194021949"
"a405","0.819722672","1.148861844","0.51188653","1.996200899","3.309469244","2.930115279"
"a406","0.559205238","0.794264401","0.671880094","1.444352784","2.400660849","2.598413047"
"a407","1.008881085","0.8090686","0.746260967","1.806274462","2.217927302","2.164863702"
"a408","0.621223531","0.58800127","0.9117314","1.731415355","2.664802418","3.594834754"
"a409","0.880601852","0.586646697","1.142350924","1.693235364","2.171017461","3.203847365"
"a410","1.453868843","2.043835312","1.920022848","2.83540003","4.515081575","3.819116054"
"a411","0.831640432","1.485320064","0.95008466","1.300668536","3.341985628","2.335091319"
"a412","2.01548647","0.871995523","1.755210839","0.75384796","2.593179656","1.077692483"
"a413","1.675382389","0.511395131","1.359964402","0.788460749","2.043703819","0.941350915"
"a414","1.222505005","0.452277961","1.557350575","0.7906604","2.80310425","0.875139143"
"a415","1.103526536","0.416436339","1.2450932","0.517067523","1.56143533","0.707606835"
"a416","0.895139987","0.481064948","1.172473873","0.846918415","2.144734036","1.093632886"
"a417","0.962112437","0.44091791","0.896641694","0.600796342","1.518899594","0.938117164"
"a418","0.713568483","0.488064176","1.003102524","0.95193202","2.238512669","1.609845455"
"a419","0.92541293","0.312348423","0.862908101","1.018488973","1.718456221","1.346763963"
"a420","0.992678419","0.249576918","0.576229339","0.801625946","1.760510243","1.131361652"
"a421","0.785172736","0.462309472","0.712415803","0.840625391","2.009589804","1.023591234"
"a422","1.129526665","0.488011566","0.938095054","2.307243181","3.137987435","1.835474901"
"a423","0.861089803","0.305750695","0.59042417","0.641927441","1.655648194","0.888423491"
"a424","0.780281887","0.381594727","0.769709819","0.687101549","1.639691481","0.739459591"
"a425","0.862956369","0.433525582","1.280469231","2.167807407","2.091041524","1.104739284"
"a426","1.019983164","0.691896955","0.798098303","1.710102594","1.578454634","1.216751515"
"a427","1.323707837","0.605753849","0.876700145","1.003378525","1.575005898","0.921257947"
"a428","0.820998331","0.574846056","0.830196323","0.96686847","1.400095969","1.007309546"
"a429","1.241156352","0.59857354","0.583730482","0.94233329","1.673513809","1.744955339"
"a430","1.283694464","0.505289798","0.678511","0.863090378","1.513681921","1.502779553"
"a431","1.18989144","0.465337235","0.909596806","0.910730067","1.41190541","1.231404355"
"a432","1.076981842","1.025840263","1.946358142","1.827186794","1.677002343","2.354655412"
"a433","0.892368671","0.719343329","1.518831306","1.323898193","2.069853276","2.785087629"
"a434","1.262201981","0.543825852","1.187849525","1.611716002","2.344545259","1.329147654"
"a435","1.545379103","0.793389671","1.273681082","2.022120311","1.995271961","3.847266857"
"a436","1.057550353","0.673381927","0.82792106","1.912212873","2.202851753","3.101969703"
"a437","1.057113207","0.45985054","0.576991492","1.441954702","1.788233721","1.786880737"
"a438","1.092048044","0.70021985","1.183594216","1.429021928","2.107776827","2.194312622"
"a439","0.553855886","0.464858421","0.583893149","1.082579541","1.397042715","1.05856538"
"a440","0.624963849","0.423518935","0.409121592","1.089250562","1.474748774","1.372524333"
"a441","0.786373252","0.684323475","1.074543648","1.998216985","2.0321235","2.301537393"
"a442","0.65049816","1.002590823","1.403324786","1.501786397","2.148824665","1.934061357"
"a443","1.076169284","0.785912364","1.406478798","1.979583571","1.821286379","1.890189069"
"a444","0.924367871","0.831860686","1.676730655","1.577897385","1.778679128","2.00559202"
"a445","0.522772439","0.354886562","1.284060844","0.929924938","1.160587046","2.265051254"
"a446","0.692729163","0.380839037","0.780886059","0.933823613","1.151298585","1.617365368"
"a447","0.541882659","0.299921467","0.697072838","0.697038637","1.21746801","1.611609872"
"a448","1.080290075","0.30279892","0.730116712","0.886283094","1.514909948","1.736710758"
"a449","0.776331543","0.297906722","0.801327835","0.705598665","1.414606046","1.519816137"
"a450","0.863333444","0.309928708","0.989255173","0.552867937","1.016788053","1.383699029"
"a451","1.058099286","0.681017809","1.15685728","0.983784223","1.518739511","2.290033659"
"a452","1.335446916","0.864969364","1.316679509","0.711483884","1.597378083","1.035120832"
"a453","0.976069819","0.625297785","1.507990552","0.7475292","1.566062477","2.030460673"
"a454","1.275585951","0.782673815","1.282831959","1.885189487","2.068329566","2.45675907"
"a455","1.209245939","0.890505816","1.44191548","2.658718448","1.735663501","3.007630202"
"a456","1.00083536","0.744854214","1.04106987","1.642382346","1.887279146","1.732186507"
"a457","0.598061904","0.539731482","0.787663808","1.517591553","1.923275164","2.837803457"
"a458","0.5071182","0.308770182","0.467025131","1.093031521","0.736457983","1.510082426"
"a459","0.500410471","0.422840618","0.457110437","0.671972642","1.043150103","1.021202857"
"a460","0.751627073","0.696104952","0.699322587","1.476267103","1.061600045","0.701189271"
"a461","0.932098761","0.463200393","0.581338915","1.316420117","1.270614182","0.684623799"
"a462","0.839333632","0.432300247","0.683757496","1.492524485","0.927957333","0.649212636"
"a463","1.667575707","0.390710024","1.017289676","2.006300718","2.626721163","0.572453248"
"a464","0.738672553","0.471113456","1.185434054","1.575282752","1.827532859","1.408724127"
"a465","0.760946973","0.600657483","1.022127707","1.501812735","2.337963192","1.061094254"
"a466","0.812162247","0.76260658","1.309394117","3.556094621","2.658228969","1.716816397"
"a467","0.998341375","0.656407396","1.37585159","1.83412266","1.669287424","1.282697529"
"a468","1.679258676","1.030172914","1.597053022","1.312363207","2.727545944","2.331772225"
"a469","1.403445407","0.725289187","1.686650464","1.051371295","2.701169969","1.777386895"
"a470","0.945783208","0.459093234","0.829561838","0.76325464","1.525674772","1.418154992"
"a471","1.11761813","0.38048438","0.935833421","0.675375942","0.209978289","0.975072096"
"a472","0.930898113","0.416350088","1.124812465","1.337597785","1.843346357","1.632120497"
"a473","1.123210591","0.59785867","1.509599528","2.286558332","3.474037871","1.938387598"
"a474","0.70620948","0.806022847","1.210287374","1.039567877","2.537361918","1.120748548"
"a475","1.160041534","0.522944637","1.278281075","1.314850747","2.607691734","1.645761844"
"a476","0.438759422","0.276944202","0.615097147","0.917580043","1.698359659","1.01358803"
"a477","0.727807166","0.990228239","1.892068695","1.66419429","2.99002174","1.780503299"
"a478","1.043761126","1.02288834","1.4618446","1.234602942","3.198259539","1.8532825"
"a479","1.0300374","0.491408727","0.928043536","0.601060386","1.598125998","1.169384606"
"a480","0.884922801","0.367876411","0.626618302","0.737626631","1.89116817","1.509010374"
"a481","1.766031639","0.519983736","0.7268853","1.192912556","2.559616013","1.510955995"
"a482","0.739976572","0.712210069","0.687089759","1.067759322","1.459914664","1.758224954"
"a483","1.421565251","1.008608662","0.330528192","0.92114307","1.576403022","2.878486779"
"a484","1.078381952","0.147387784","1.540827276","0.848095489","2.752149726","3.365258351"
"a485","0.648972613","1.005128116","1.104602036","0.611911604","1.775104142","3.418802941"
"a486","1.03449239","0.553938805","1.355804994","0.375228016","1.587077718","0.962361464"
"a487","1.028964533","0.513270287","0.849138447","0.420463782","1.130328384","1.552796929"
"a488","0.509899666","0.443555861","1.353270679","0.572503401","0.671489479","2.930625158"
"a489","0.934111124","0.565176733","2.136421618","1.150744019","1.541389241","2.841515691"
"a490","0.729564034","0.523558491","1.460012491","1.888103096","0.926954031","1.946209615"
"a491","0.57032109","0.493962007","1.226295249","1.93431114","1.448670859","2.487617385"
"a492","0.719930813","0.540901464","0.900953771","1.529712464","1.331078923","4.087458276"
"a493","0.696464326","0.412063691","0.799527897","0.947379499","1.79885292","2.569470149"
"a494","1.199792958","0.709209574","0.755614151","1.783616496","1.82671843","2.600125473"
"a495","0.937613353","0.560133163","0.819785186","1.272734234","1.450636977","1.416664593"
"a496","1.198046744","0.92326351","0.544321983","1.445275426","1.559630373","2.303114664"
"a497","0.897572311","0.517449161","0.892493742","1.637868661","3.639497382","2.226989923"
"a498","1.571534503","0.518243222","0.622191036","1.65192307","4.636206728","3.442404496"
"a499","1.846825619","0.505820144","0.971419075","3.335435667","4.288539799","3.802081339"
"a500","1.433189077","0.388796185","0.833889627","2.08331748","2.830250302","1.919136551"
"a501","1.297502338","1.05728605","1.141152634","1.374000519","2.133723378","1.728140435"
"a502","1.872797277","0.936268608","0.809418109","1.872453371","3.505746943","2.035532411"
"a503","1.081828542","0.527411514","0.432444153","1.303946994","2.55546817","1.176422846"
"a504","1.282895653","0.430953715","0.512987075","0.880304909","3.343889204","1.374717447"
"a505","0.784665169","0.353208441","0.726609777","1.102878185","2.864862843","1.618099867"
"a506","0.999820293","0.521526726","0.896387348","1.552061075","2.89636783","2.788771373"
"a507","0.886844374","0.741731617","0.838700415","1.713541649","3.884752845","2.375317272"
"a508","0.658968767","0.557838861","0.926112367","2.025186547","2.87601813","1.761340045"
"a509","1.287939282","0.435514394","1.069540233","0.911693162","2.677160753","1.509685451"
"a510","0.80029038","0.3095334","0.787621641","0.562953191","2.782414886","0.664065547"
"a511","1.186547249","0.711979464","1.25038069","1.298561365","1.936029234","1.772668564"
"a512","1.146842757","0.772537762","1.333327032","1.723297501","2.262574306","2.701726583"
"a513","0.881325135","0.672668182","1.256780355","1.416295246","2.266287106","1.899130985"
"a514","0.921715909","0.724646894","1.058641873","1.030881987","1.438235127","1.841133936"
"a515","0.826366548","0.694795458","0.779398672","1.069263573","1.68198804","1.809830016"
"a516","0.178695372","0.780452902","0.699695265","0.734102537","1.763599153","1.112001937"
"a517","0.813079364","1.091643733","0.851440288","0.986916239","1.937753284","1.30607213"
"a518","1.116997448","0.570160789","1.221087238","1.040190225","1.848621401","0.918007055"
"a519","0.838938833","0.628672207","0.924397128","1.145313615","2.159149251","1.207249829"
"a520","0.894702617","0.884030288","0.842638555","0.871620135","0.793892354","0.923372602"
"a521","1.084047203","1.002413827","1.594526569","0.806736164","0.66668167","1.354237556"
"a522","0.986423502","0.98082847","1.01476897","1.125410923","1.746214501","1.36941243"
"a523","0.355970268","0.715959795","0.42935904","0.621122344","0.774477203","0.521336056"
"a524","0.545559997","1.940722201","1.580984145","1.391075094","0.643969889","0.966717964"
"a525","1.008337544","1.132001478","1.226237005","1.181550707","1.767475331","1.403945488"
"a526","0.691555344","0.591423249","0.525859712","0.710809122","0.659512768","0.826503267"
"a527","0.834879452","0.700589457","0.600467165","0.825245943","0.671528622","0.993086655"
"a528","0.890076298","0.886105958","1.586525933","1.10584787","0.038772543","1.093021015"
"a529","1.006805276","1.885218996","2.056132052","1.23690365","1.029239211","0.71747389"
"a530","0.72635101","1.143298731","0.661327271","0.836573979","0.294156053","0.732205431"
"a531","0.75916413","0.657907641","1.063105633","0.89624027","0.764438888","1.230009273"
"a532","0.769274809","0.739510588","0.90332543","0.815545964","0.703822856","1.089420334"
"a533","0.749972873","0.891556221","1.064791093","1.028215411","0.809475454","1.199182961"
"a534","0.841238564","1.098840644","0.770463698","0.995298197","0.214553585","0.85215809"
"a535","1.150141078","1.059999976","1.519986009","1.454402845","1.237973958","2.335251168"
"a536","0.99020583","1.275534045","1.566499274","1.682424152","0.902964779","1.772876431"
"a537","0.685771528","1.023188086","0.362671033","0.88762685","0.14812821","0.398967323"
"a538","0.401851501","0.683430309","0.331265186","0.119347494","0.161179426","0.210031754"
"a539","0.748804915","0.790863212","0.93601917","0.642833632","1.587158744","0.662109643"
"a540","1.456619192","0.668843379","1.222330159","1.108390098","1.032427855","0.83667028"
"a541","1.28030976","0.741456062","1.055826888","0.907962472","0.688518084","0.712328748"
"a542","0.588632012","0.45927922","0.621998805","0.693022567","0.78013761","0.438498543"
"a543","0.960366789","0.748044037","1.194633346","1.239513813","0.734347479","0.37880777"
"a544","1.724101917","0.676293306","0.974326614","1.457376508","0.751477042","0.420760781"
"a545","0.893193032","0.571799613","0.959019691","0.794435183","0.704816347","0.611096122"
"a546","1.091507546","0.65520042","1.063158414","0.940580612","0.978449602","0.505425424"
"a547","2.956894943","0.225028918","1.465114148","2.637588055","1.558791971","0.104211667"
"a548","0.678856246","0.586809927","1.614209885","0.758560499","1.191284974","0.714121545"
"a549","2.249822685","0.982647921","1.390580847","0.882248598","1.139247569","0.619111969"
"a550","0.639996718","0.730151224","1.196288723","0.750550841","1.033432126","0.644088269"
"a551","0.614909986","0.742348536","0.959891504","0.627890081","1.233764247","0.352263007"
"a552","0.466926984","0.871481479","1.395681104","1.41363755","1.573803132","0.752120902"
"a553","0.950810309","1.046825976","1.433750992","1.423453816","1.782669785","0.625930197"
"a554","0.862076836","0.179966426","0.700442082","0.853828674","1.160423199","0.978733031"
"a555","1.304347422","0.564220355","0.415274233","0.836848275","0.154447063","0.413603466"
"a556","0.58119006","0.223224822","1.542502344","0.744041358","0.936931042","1.033135081"
"a557","0.52925316","0.670898361","0.727653008","0.573984613","1.026501867","0.642723021"
"a558","0.292090822","0.393428428","0.467503291","0.205623984","1.00276589","0.652663056"
"a559","0.591527501","0.714175837","0.805307927","0.410855026","0.500694137","0.697289692"
"a560","1.170800543","0.527699653","0.791718578","0.606820717","0.562991519","0.675456132"
"a561","0.804066445","0.399357559","0.565641539","0.427340747","0.330909534","0.748605675"
"a562","0.648967709","0.837771675","0.151038997","0.296396926","0.597156747","0.579060999"
"a563","0.566230956","0.360359566","0.196029086","0.270900709","0.214089784","0.267724524"
"a564","0.107214388","0.291297769","0.147777655","0.165693527","0.173106626","0.117854346"
"a565","0.064782624","0.319871664","0.365292289","0.27172376","0.260906809","0.240479136"
"a566","0.37124032","0.954641765","0.673812858","0.867910219","0.600367864","0.908348316"
"a567","0.525256916","0.797299863","0.650800218","0.811422914","1.271626719","0.839922244"
"a568","0.823357682","0.482305137","0.614355027","0.768141802","0.649946096","0.237602142"
"a569","0.344471922","0.298278733","0.207281212","0.247769934","0.489622326","0.23170434"
"a570","0.525387334","0.860222375","0.912179635","0.615449906","0.743812672","0.394244876"
"a571","0.25420574","0.493659189","0.497176089","0.355583733","0.270669021","0.125415754"
"a572","1.240541769","0.435309422","0.649731136","1.266637595","1.611289489","0.795162928"
"a573","0.639872669","0.550718663","0.404730584","0.727550177","0.60731237","0.529938436"
"a574","1.012504014","1.391150345","0.827042276","1.252629178","1.468792375","1.007898281"
"a575","1.29521491","0.945910706","0.740594221","1.176107176","1.427377316","0.754498373"
"a576","1.664609562","2.049904662","1.108468798","1.467864023","1.58841743","0.280963261"
"a577","1.780004823","1.087165041","1.014927362","0.926520314","1.427687865","1.36107091"
"a578","0.874184313","0.788914625","0.796669068","1.052293056","1.271730675","0.681166868"
"a579","0.472502155","1.356216176","0.907898142","1.01647595","1.03170212","0.801973351"
"a580","0.821075132","1.004352124","0.755928826","0.461101418","0.880620111","0.610811975"
"a581","0.657065954","1.243674808","0.827714555","0.684056476","1.687394868","0.524003389"
"a582","0.600115799","0.749953497","0.950461531","0.430030856","0.678364225","0.596638241"
"a583","0.769120818","0.863137817","1.468959991","1.022492855","0.971007212","0.851991106"
"a584","0.734976604","0.881450795","1.53446671","1.228007414","1.235477424","1.187015582"
"a585","1.28388999","0.738033119","1.256845479","0.960647155","0.56374973","1.069514554"
"a586","0.980826121","0.688048171","1.380741625","0.81747984","0.433802528","1.514845255"
"a587","0.399873066","0.770546964","1.654612203","0.992003738","0.304307706","2.719684752"
"a588","1.224750274","1.166158005","2.304274698","1.392595344","1.044473395","1.096709597"
"a589","1.231372815","1.430093173","4.891143652","1.629498684","1.761532049","1.933842984"
"a590","0.774410389","0.886427544","0.979272911","1.201075117","1.090766456","1.752169837"
"a591","0.841455601","0.933698204","1.127016793","1.391369446","1.075006397","0.474772623"
"a592","0.349955658","0.684570834","1.422765787","0.567722728","0.90980862","0.928813336"
"a593","1.080866392","0.809923398","1.084529703","1.126543763","0.918065732","1.099179893"
"a594","0.948261359","0.578931781","0.982058547","0.843768905","0.750000004","0.503301318"
"a595","0.769169493","0.842949737","0.940356933","1.595714469","1.411539051","0.547471277"
"a596","0.635330012","1.055431364","1.411079246","1.19269822","1.138177991","0.794959858"
"a597","0.979498012","1.034301921","1.666288759","1.4822324","1.2465522","0.838664594"
"a598","0.726134587","0.78514558","1.081106425","0.675782161","0.91648065","0.548778777"
"a599","3.756098192","1.056244578","1.193159437","1.548965119","0.946987566","0.509995498"
"a600","2.700250925","1.046595471","1.300163179","1.928935648","1.320905011","0.570144474"
"a601","0.732592096","0.923637882","1.452153261","1.430396993","1.167689515","1.189538171"
"a602","0.762258578","1.128206884","1.126030178","1.33623186","0.972563829","0.40855627"
"a603","0.461065644","0.768834234","0.823796422","0.559021947","0.928421501","0.461529121"
"a604","0.435200574","0.57946455","0.621436038","0.486678917","0.404841718","0.249919249"
"a605","1.847601166","1.763912752","1.140536097","1.393079552","1.125005927","0.998368207"
"a606","0.571254583","1.4572511","1.096820955","0.402452198","0.676215684","0.52211356"
"a607","0.485084206","1.169392778","0.640090058","0.677896078","0.743880554","0.365826058"
"a608","0.745633347","1.722054947","0.647941074","1.348286032","1.032491384","0.594612515"
"a609","0.556487214","0.911420825","0.916406548","0.62297079","0.781304767","0.560795706"
"a610","1.068058587","0.694423472","0.74447771","1.17704947","0.869028916","0.620767079"
"a611","0.616117374","0.769594301","1.11888616","1.625696852","1.13922683","0.561720228"
"a612","0.619292008","0.968126752","0.817818892","0.979178602","0.819066527","0.546461968"
"a613","0.725735412","0.764131018","0.615199256","0.556924428","0.889811167","0.389108435"
"a614","0.840624328","1.020549275","0.711474934","0.785030136","1.191686672","0.544852513"
"a615","1.26996134","0.968214171","0.642212219","0.985344122","1.221492616","0.410619684"
"a616","0.42797426","0.395514846","1.112374121","1.184287226","1.956138166","0.854686972"
"a617","0.624679265","0.98962346","1.625613391","1.902054233","1.726394283","0.896501913"
"a618","0.77048472","1.094726435","1.596718445","1.216468118","1.122105088","0.790260265"
"a619","0.746957808","1.333683417","1.319084332","1.491018532","0.923499569","0.628936064"
"a620","0.499473573","0.747537381","1.391929267","1.616261735","1.092147441","0.942814668"
"a621","0.98991188","1.520703809","0.952980093","0.644692326","1.060477608","1.131777909"
"a622","0.516922577","0.766787135","1.0057115","0.940028416","0.746915901","0.826679535"
"a623","0.211600489","0.463645728","1.143400642","1.006384736","0.797063359","1.131529804"
"a624","0.87489179","0.866179459","0.563995796","0.851814611","0.887410455","0.246016597"
"a625","1.474347711","1.360796831","1.273699917","1.236276051","1.502375119","0.686933285"
"a626","0.840385112","1.310249578","1.326211252","0.625209338","1.292889693","0.45620326"
"a627","1.069957411","1.025817219","1.30482649","0.522501871","1.059810425","0.721769618"
"a628","1.210362115","0.93441019","1.211228575","0.665541617","0.928674622","0.861086688"
"a629","0.363209285","0.941993165","1.384703195","1.092971017","0.923105439","1.540840134"
"a630","0.308509675","1.208831201","1.667729011","1.022180959","0.973385516","0.515324507"
"a631","0.678361455","1.073529282","1.46672972","1.419934459","1.429391378","2.065236485"
"a632","1.684617881","1.592364757","1.638417772","1.750507133","1.493337404","0.953364483"
"a633","3.760174878","2.289486216","1.981022206","1.416411857","1.201746517","1.989177588"
"a634","0.420115571","0.847033946","0.617920306","0.736561919","0.694848544","0.913482895"
"a635","0.404389812","0.668263738","1.052284962","0.954596273","1.061723319","1.406708933"
"a636","0.619980887","0.524053542","0.712042028","0.400007069","0.7265127","0.386768587"
"a637","0.897826667","1.010563941","0.871439724","0.974171942","0.69462404","0.463937905"
"a638","1.242122002","0.911310911","0.85303618","0.597790454","0.768944171","0.363505046"
"a639","0.699035173","0.735095506","0.82962198","0.464361891","0.717623576","0.532882804"
"a640","0.579531286","0.75477972","0.740005553","0.487864959","0.658117341","0.505686286"
"a641","0.323922759","0.893040321","1.158711486","1.073772212","0.944578879","1.515096671"
"a642","0.127445635","1.296943982","0.150136113","0.865503255","0.729995162","0.470489262"
"a643","1.014400018","1.127025566","1.298989123","1.254637277","1.3260382","2.118409008"
"a644","1.758452876","1.408322907","0.9074538","2.376287228","1.323502883","0.667926376"
"a645","1.798188432","1.355986874","1.033701033","1.045636187","0.859392403","0.680524908"
"a646","0.487280782","0.662974656","0.728739659","0.777505734","0.709660882","0.36448293"
"a647","0.159999042","0.145610204","0.648358809","0.312869949","0.403707592","0.332092238"
"a648","2.655465334","0.936526657","1.189795832","1.20915977","1.155155413","0.74806863"
"a649","2.859506543","1.177753779","1.116331785","0.986553272","1.176595999","0.638431092"
"a650","0.975409427","0.748652328","0.689623876","0.954559048","0.977823556","1.034160893"
"a651","0.831935856","0.833230029","0.760803129","0.435510235","0.720079928","0.451646825"
"a652","0.803043153","0.87443676","1.06793232","0.972242949","0.72410488","0.767924"
"a653","0.704463105","0.778080085","1.22367491","1.210315793","1.285739817","0.971372561"
"a654","0.991517182","0.849852525","1.220240003","1.233452987","1.05294857","0.609784663"
"a655","0.715849297","1.0891289","0.819021881","0.413717103","0.854969806","0.292549462"
"a656","1.455623473","1.156065999","1.221575652","0.978322254","0.97069983","0.661876398"
"a657","1.272404888","1.240606817","1.823817794","1.672420101","1.294797799","0.98830134"
"a658","1.318023526","1.506063502","0.640614444","1.55046968","1.394892092","1.009197238"
"a659","0.739934084","0.798694265","0.788275751","0.337531098","0.783206137","0.514329462"
"a660","0.624149564","0.87524241","1.04023711","0.373237776","0.79789327","0.41531044"
"a661","0.572957024","0.808711354","0.708395131","0.411614863","0.713999113","0.274265673"
"a662","1.860648403","1.19342175","0.871567923","1.23076736","1.075554014","0.477609909"
"a663","1.489316195","1.309910996","1.566933681","2.041024504","1.826353396","0.786929566"
"a664","1.157742424","1.468086028","1.697262912","1.099401948","1.033639174","1.740126741"
"a665","0.922924776","2.012838035","1.483930738","0.906321451","1.460353155","1.180830042"
"a666","1.241800233","1.032815508","1.185854542","0.590641913","1.361344359","0.681393298"
"a667","0.556073706","0.922646032","0.835733877","0.382332429","0.72686209","0.252288062"
