"Sample","20230511_IARPA_ST_TCX_TL_ALL_033_sample 011","20230511_IARPA_ST_TCX_TL_ALL_080_sample 046","20230511_IARPA_ST_TCX_TL_ALL_083_sample 049","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
"a332","3.207546613","2.72146886","2.114225345","1.095418775","1.827651822","1.678963475"
"a333","2.321900083","1.452876306","1.248226364","1.254709272","0.975133391","1.05457765"
"a334","1.892620041","1.556585282","1.897097537","0.734371983","1.681979036","0.996797913"
"a335","1.944971699","1.645189461","1.601082756","0.607035456","1.351160129","0.856240169"
"a336","2.100862443","1.674201704","1.704741803","0.540070607","1.203997471","0.939341029"
"a337","1.53320476","1.466296712","2.461250899","0.798314851","1.85582052","1.237156941"
"a338","1.907799964","1.466113767","1.683841686","0.725956075","1.579822887","1.165596468"
"a339","1.666127862","0.983992934","1.770204416","0.78472225","1.221238951","1.439405273"
"a340","1.95786572","1.035664765","1.562353288","0.566265687","1.010722308","0.841819902"
"a341","1.555814389","0.880747703","1.174129551","0.540307455","1.207054981","0.808597601"
"a342","1.893681899","1.188228405","1.492266645","0.476462961","1.06700621","0.773186985"
"a343","1.197324287","0.570589077","1.986173066","1.307523967","1.713969849","1.276431579"
"a344","1.818542824","1.088012621","1.584141551","0.797193228","1.62949905","1.046344549"
"a345","1.391752604","1.01567645","1.355583456","0.744015816","1.481979504","0.943454371"
"a346","1.578887848","0.808651633","1.985951599","1.195794274","1.72622579","1.053513199"
"a347","1.429500042","0.475911773","1.381416969","1.51273028","2.428368641","1.644755828"
"a348","2.148631542","1.086786873","2.015367588","0.601113174","1.046933909","0.864706006"
"a349","1.487391396","0.781332911","1.261232759","0.580199678","1.14216547","0.887153615"
"a350","2.099582885","1.465617551","2.202202391","0.539301087","1.347645551","0.957988863"
"a351","1.596924158","1.646209734","1.601535193","1.024789394","2.396231115","1.34833336"
"a352","1.409579871","1.201036564","1.322627189","0.825529742","2.695613285","1.476559301"
"a353","1.209007695","1.217370422","1.398295039","0.860974608","2.217909714","0.901924099"
"a354","1.165839091","1.328172207","1.547836","0.798607437","1.640750768","1.212909168"
"a355","1.503647222","1.12836594","1.754961553","1.517771083","1.360620799","1.767392985"
"a356","1.906761588","0.613997344","0.846553339","1.132433602","2.654445579","1.423575212"
"a357","2.020408267","1.318855598","1.455898411","1.223925431","1.425022504","1.388667291"
"a358","1.984095285","1.361708854","1.587688822","0.976486771","1.67841048","1.187291632"
"a359","1.844058401","1.109688768","1.262139054","0.692762147","1.466314019","0.918232183"
"a360","1.329720023","0.945589732","0.935603456","0.692559917","1.191884167","1.154952561"
"a361","1.023787061","0.67496155","0.978946311","0.887703826","1.78694165","1.871687892"
"a362","1.46076352","0.918816561","1.19107373","0.841094632","1.352697276","0.786059738"
"a363","1.493618993","1.566463361","1.137145378","0.895107985","1.408823129","1.419462355"
"a364","1.448289996","1.163785799","1.394958867","1.497800163","1.439987077","2.635628836"
"a365","1.339811212","0.915037557","1.344333117","1.543378216","1.751562771","2.767104209"
"a366","1.813629653","1.442677068","1.30430227","1.28742041","1.134976766","2.391441046"
"a367","1.347811865","0.831201956","1.155494566","1.916975662","1.740795179","3.021745177"
"a368","1.980719675","1.840135552","1.465276586","2.074715748","1.88054952","3.451543669"
"a369","2.025825834","1.790885455","1.332614287","1.081144436","1.13481015","1.542213138"
"a370","2.045258352","1.898797017","1.428096747","0.783740364","1.052841082","1.102703045"
"a371","1.999051286","1.43572259","1.668214797","1.222762112","1.169583471","1.538894598"
"a372","2.031803606","1.223808187","0.948227133","1.301017632","2.169855645","1.10089638"
"a373","2.227259065","1.226775612","1.225894735","0.741899994","1.069220271","1.503888242"
"a374","2.029715496","1.507872479","1.148771528","1.568534808","1.368914452","2.101729559"
"a375","1.082437434","1.305089094","2.165443839","1.566644694","1.516826275","2.784691874"
"a376","0.844381323","1.122421964","1.442306211","1.76089768","2.576449303","3.227555054"
"a377","0.882837759","0.734047075","0.672956654","1.311495014","1.46803958","2.720765099"
"a378","1.907266271","1.385081392","1.027762819","0.8485617","1.142773365","1.660355454"
"a379","1.498953482","0.819804151","0.895580899","0.96772412","1.740500852","2.331644385"
"a380","1.532239212","0.820249823","0.906489711","1.448461112","1.553622703","1.390277712"
"a381","1.918671928","0.920219081","0.746118563","0.956333714","0.909608607","0.994182481"
"a382","1.860231269","1.105015336","0.951686996","0.90645915","1.55686707","1.667176977"
"a383","1.488529753","0.832378332","0.706390849","1.343873849","2.010727195","1.777314241"
"a384","3.78793924","1.157317488","1.564858517","1.553018058","2.065397733","1.711449235"
"a385","2.041373374","0.970404732","1.016411235","1.562733612","1.545259631","1.675249822"
"a386","1.174283432","1.352923442","0.89963573","2.053006535","2.169041392","2.394666927"
"a387","1.61359404","0.8730793","0.907573224","2.920504838","1.602848256","2.091345769"
"a388","1.802252811","1.194326471","1.098194659","1.087404178","1.348083653","2.102122097"
"a389","1.502746747","1.108971145","1.868199893","1.246384602","1.439173547","2.609440157"
"a390","1.939184926","1.105357153","0.773248066","1.662970694","1.407688152","1.903557707"
"a391","1.306938478","1.307231817","1.617825402","1.366718822","1.310098459","2.05179802"
"a392","2.032009689","1.861921389","1.138695515","1.007602318","2.17829642","2.758997391"
"a393","3.539928248","0.866792772","1.124463195","2.74833782","2.638940221","2.282518089"
"a394","0.897757998","1.54047057","1.331413128","1.005963515","2.161893054","1.553835889"
"a395","1.029467628","1.015130166","1.4437625","1.844505168","2.708232845","3.046988362"
"a396","2.227801749","1.118821151","1.965647934","1.241160974","1.842791814","1.80060049"
"a397","0.785885354","1.698655847","2.453271475","1.4401213","2.358705215","4.202744451"
"a398","1.139215973","0.937331879","1.37225126","1.682859952","2.171904658","1.778417866"
"a399","2.089798406","1.629133671","2.377323414","1.906763454","1.796872718","2.098300763"
"a400","1.158291074","0.944204552","1.121993902","1.056333856","2.146890286","1.293025878"
"a401","0.989112032","0.8566066","1.017965107","1.380385281","1.853066376","1.366245477"
"a402","2.983074032","1.626724802","1.109906183","1.307454809","1.563958737","1.723015847"
"a403","1.445908705","0.770598182","1.125294418","1.886413868","2.030362526","2.017537741"
"a404","1.326615916","1.342033467","1.036361097","1.378902254","2.288387852","2.194021949"
"a405","1.373461148","0.842685586","1.118688879","1.996200899","3.309469244","2.930115279"
"a406","2.082849125","0.576377955","1.199121332","1.444352784","2.400660849","2.598413047"
"a407","2.134489357","1.151645289","1.888145388","1.806274462","2.217927302","2.164863702"
"a408","1.506000697","1.31142491","2.204567217","1.731415355","2.664802418","3.594834754"
"a409","1.99350261","1.675056265","2.659127475","1.693235364","2.171017461","3.203847365"
"a410","1.849977573","1.507121459","1.89379777","2.83540003","4.515081575","3.819116054"
"a411","1.914114837","1.319742477","1.772510387","1.300668536","3.341985628","2.335091319"
"a412","1.883854466","2.192579163","1.387392817","0.75384796","2.593179656","1.077692483"
"a413","1.888838472","1.679788076","1.326505882","0.788460749","2.043703819","0.941350915"
"a414","1.567620032","1.996900149","1.360277228","0.7906604","2.80310425","0.875139143"
"a415","1.70458492","1.822031506","1.105005153","0.517067523","1.56143533","0.707606835"
"a416","1.547383201","1.589949759","1.155306048","0.846918415","2.144734036","1.093632886"
"a417","1.27784496","1.626038172","1.078683676","0.600796342","1.518899594","0.938117164"
"a418","1.224087958","1.545693991","1.11573889","0.95193202","2.238512669","1.609845455"
"a419","1.338873202","2.323548992","1.038793686","1.018488973","1.718456221","1.346763963"
"a420","1.619147501","1.72443745","0.626098502","0.801625946","1.760510243","1.131361652"
"a421","1.783067888","1.98823869","0.956846032","0.840625391","2.009589804","1.023591234"
"a422","1.742810105","1.146959495","0.735835382","2.307243181","3.137987435","1.835474901"
"a423","1.240096523","1.140737605","0.618804561","0.641927441","1.655648194","0.888423491"
"a424","1.206983221","1.343793701","1.107250621","0.687101549","1.639691481","0.739459591"
"a425","1.22673056","1.046999056","0.792543577","2.167807407","2.091041524","1.104739284"
"a426","1.263061694","1.154988635","0.751402001","1.710102594","1.578454634","1.216751515"
"a427","1.622182304","1.494793993","0.748592299","1.003378525","1.575005898","0.921257947"
"a428","1.673071434","1.846149271","1.103983651","0.96686847","1.400095969","1.007309546"
"a429","1.818840706","2.286293355","1.914598533","0.94233329","1.673513809","1.744955339"
"a430","1.342402736","2.887876913","1.874748254","0.863090378","1.513681921","1.502779553"
"a431","1.149170175","2.290207951","1.675868714","0.910730067","1.41190541","1.231404355"
"a432","0.993711983","2.717986529","2.174918381","1.827186794","1.677002343","2.354655412"
"a433","0.946827421","3.945335324","2.952566985","1.323898193","2.069853276","2.785087629"
"a434","1.57443014","2.251938542","2.042398926","1.611716002","2.344545259","1.329147654"
"a435","1.500182467","3.009882382","2.731246045","2.022120311","1.995271961","3.847266857"
"a436","1.235787074","2.245050901","1.963773739","1.912212873","2.202851753","3.101969703"
"a437","1.114627313","3.160690697","1.655324447","1.441954702","1.788233721","1.786880737"
"a438","1.464845572","2.184210469","2.563611138","1.429021928","2.107776827","2.194312622"
"a439","1.637644568","2.671907872","1.768554424","1.082579541","1.397042715","1.05856538"
"a440","1.425771563","1.729893136","1.662057173","1.089250562","1.474748774","1.372524333"
"a441","1.190003238","2.076203356","2.000363415","1.998216985","2.0321235","2.301537393"
"a442","1.033669602","2.355459963","2.665160787","1.501786397","2.148824665","1.934061357"
"a443","0.917029024","1.328232016","1.837107598","1.979583571","1.821286379","1.890189069"
"a444","1.65531926","2.452365608","2.74691807","1.577897385","1.778679128","2.00559202"
"a445","1.255864615","1.921776154","2.134975242","0.929924938","1.160587046","2.265051254"
"a446","1.401105712","1.811404153","1.762981802","0.933823613","1.151298585","1.617365368"
"a447","1.501837698","1.658547204","2.063418706","0.697038637","1.21746801","1.611609872"
"a448","2.150097839","2.017478573","1.981908633","0.886283094","1.514909948","1.736710758"
"a449","2.147727419","1.508655747","1.775008201","0.705598665","1.414606046","1.519816137"
"a450","1.362592404","1.546248398","1.655908046","0.552867937","1.016788053","1.383699029"
"a451","1.55053299","2.134031468","2.077328148","0.983784223","1.518739511","2.290033659"
"a452","1.198707366","1.136297882","0.932188796","0.711483884","1.597378083","1.035120832"
"a453","1.669250594","1.629970567","1.968734675","0.7475292","1.566062477","2.030460673"
"a454","1.580219041","1.523365494","2.013371835","1.885189487","2.068329566","2.45675907"
"a455","1.356942874","1.341870881","1.009186142","2.658718448","1.735663501","3.007630202"
"a456","1.478738182","1.589046416","0.810911018","1.642382346","1.887279146","1.732186507"
"a457","1.720383551","1.719106578","0.844117195","1.517591553","1.923275164","2.837803457"
"a458","2.767848118","2.543613945","1.280523257","1.093031521","0.736457983","1.510082426"
"a459","3.682441582","2.045335776","1.709991741","0.671972642","1.043150103","1.021202857"
"a460","3.379658784","1.36046842","0.804103134","1.476267103","1.061600045","0.701189271"
"a461","3.338853401","1.704390714","0.985252463","1.316420117","1.270614182","0.684623799"
"a462","5.603764391","2.228866771","0.868801474","1.492524485","0.927957333","0.649212636"
"a463","3.123893558","1.351925363","0.627357507","2.006300718","2.626721163","0.572453248"
"a464","2.38561516","1.733394956","1.714664269","1.575282752","1.827532859","1.408724127"
"a465","1.877951324","1.341368079","1.215010448","1.501812735","2.337963192","1.061094254"
"a466","2.05067572","1.515655041","1.138740594","3.556094621","2.658228969","1.716816397"
"a467","2.637425384","2.436094698","1.281560108","1.83412266","1.669287424","1.282697529"
"a468","1.450952164","2.334475722","2.016293225","1.312363207","2.727545944","2.331772225"
"a469","2.238642135","2.65937705","1.419858935","1.051371295","2.701169969","1.777386895"
"a470","3.882355298","3.70121371","1.399629963","0.76325464","1.525674772","1.418154992"
"a471","3.672612668","3.276454235","1.16240827","0.675375942","0.209978289","0.975072096"
"a472","2.616468413","3.625892547","1.488918298","1.337597785","1.843346357","1.632120497"
"a473","2.767207352","3.561542475","1.382455727","2.286558332","3.474037871","1.938387598"
"a474","1.399424478","1.911342467","1.552137165","1.039567877","2.537361918","1.120748548"
"a475","1.284996446","1.92537895","1.177303954","1.314850747","2.607691734","1.645761844"
"a476","1.43714356","3.425203855","0.92603072","0.917580043","1.698359659","1.01358803"
"a477","1.322333152","3.386587185","1.409654418","1.66419429","2.99002174","1.780503299"
"a478","1.278143653","2.370007999","1.697767232","1.234602942","3.198259539","1.8532825"
"a479","1.451922299","2.66283924","1.161573435","0.601060386","1.598125998","1.169384606"
"a480","1.588395747","3.81261185","1.664247967","0.737626631","1.89116817","1.509010374"
"a481","1.127267089","5.513831059","1.895815604","1.192912556","2.559616013","1.510955995"
"a482","2.266906359","8.420320236","2.442315635","1.067759322","1.459914664","1.758224954"
"a483","1.103592912","9.223101336","6.141270922","0.92114307","1.576403022","2.878486779"
"a484","1.056962135","4.943372885","2.588593702","0.848095489","2.752149726","3.365258351"
"a485","1.019409648","4.839307261","1.731581871","0.611911604","1.775104142","3.418802941"
"a486","1.643614832","2.626824435","1.721700061","0.375228016","1.587077718","0.962361464"
"a487","1.57287818","3.080411912","2.34226273","0.420463782","1.130328384","1.552796929"
"a488","0.990767019","2.081766739","3.329638388","0.572503401","0.671489479","2.930625158"
"a489","1.493730658","3.433761601","2.063537673","1.150744019","1.541389241","2.841515691"
"a490","1.65187048","3.358009529","3.397615602","1.888103096","0.926954031","1.946209615"
"a491","1.482407714","3.205394789","2.375742749","1.93431114","1.448670859","2.487617385"
"a492","1.133463378","3.579886382","2.215475716","1.529712464","1.331078923","4.087458276"
"a493","1.295152884","3.38889297","1.991820657","0.947379499","1.79885292","2.569470149"
"a494","1.005630135","2.135195451","1.616958514","1.783616496","1.82671843","2.600125473"
"a495","1.032162682","2.21558423","1.138589506","1.272734234","1.450636977","1.416664593"
"a496","1.814373402","2.804247737","0.849028986","1.445275426","1.559630373","2.303114664"
"a497","2.023538972","4.14487863","1.410604319","1.637868661","3.639497382","2.226989923"
"a498","2.165148253","6.176834624","1.902754175","1.65192307","4.636206728","3.442404496"
"a499","3.456238023","6.082432204","1.742392037","3.335435667","4.288539799","3.802081339"
"a500","3.278201367","5.721388696","1.079673005","2.08331748","2.830250302","1.919136551"
"a501","1.308660392","3.519698675","1.278666551","1.374000519","2.133723378","1.728140435"
"a502","1.348999012","2.088545082","0.924541595","1.872453371","3.505746943","2.035532411"
"a503","1.871508746","3.809685199","0.840789442","1.303946994","2.55546817","1.176422846"
"a504","2.424186359","5.026088596","0.926810856","0.880304909","3.343889204","1.374717447"
"a505","1.367441892","4.340150052","0.811265083","1.102878185","2.864862843","1.618099867"
"a506","1.495004446","6.820955595","1.335575946","1.552061075","2.89636783","2.788771373"
"a507","1.418248398","3.98543822","1.499203817","1.713541649","3.884752845","2.375317272"
"a508","1.077411837","2.056731461","0.746570617","2.025186547","2.87601813","1.761340045"
"a509","1.423788729","2.7625437","0.838299569","0.911693162","2.677160753","1.509685451"
"a510","2.132076513","4.623132159","1.125615012","0.562953191","2.782414886","0.664065547"
"a511","2.634723272","4.784746528","1.371379187","1.298561365","1.936029234","1.772668564"
"a512","1.813073631","3.563664662","1.955447658","1.723297501","2.262574306","2.701726583"
"a513","1.191883203","2.543199126","1.290601676","1.416295246","2.266287106","1.899130985"
"a514","0.962583478","3.211757177","1.489782848","1.030881987","1.438235127","1.841133936"
"a515","0.640798067","2.332725729","1.001163699","1.069263573","1.68198804","1.809830016"
"a516","0.778683232","3.324632475","2.05520595","0.734102537","1.763599153","1.112001937"
"a517","0.786644042","4.387465521","1.343045162","0.986916239","1.937753284","1.30607213"
"a518","3.251119196","1.957042507","1.741485072","1.040190225","1.848621401","0.918007055"
"a519","3.652083471","2.540207042","0.95349543","1.145313615","2.159149251","1.207249829"
"a520","0.90167415","0.883004575","0.927737512","0.871620135","0.793892354","0.923372602"
"a521","1.793634278","0.745322048","0.883835366","0.806736164","0.66668167","1.354237556"
"a522","1.027032711","1.137962755","0.913803699","1.125410923","1.746214501","1.36941243"
"a523","0.432835993","0.766167679","0.601160469","0.621122344","0.774477203","0.521336056"
"a524","1.625841548","1.207766893","1.256104534","1.391075094","0.643969889","0.966717964"
"a525","1.009818614","1.088114643","0.889003468","1.181550707","1.767475331","1.403945488"
"a526","0.686386933","0.54908012","0.680667135","0.710809122","0.659512768","0.826503267"
"a527","1.082800324","1.334157542","1.178576342","0.825245943","0.671528622","0.993086655"
"a528","1.048202069","0.927352003","1.139033212","1.10584787","0.038772543","1.093021015"
"a529","2.24280954","1.375387173","0.609238823","1.23690365","1.029239211","0.71747389"
"a530","0.79638844","0.40047346","0.971738677","0.836573979","0.294156053","0.732205431"
"a531","0.85049846","1.162053335","1.007006927","0.89624027","0.764438888","1.230009273"
"a532","0.894086432","1.038966292","1.049260655","0.815545964","0.703822856","1.089420334"
"a533","0.983928944","0.751109577","1.068008806","1.028215411","0.809475454","1.199182961"
"a534","0.384547792","0.147344205","0.813656074","0.995298197","0.214553585","0.85215809"
"a535","1.403988711","0.823258199","1.496605164","1.454402845","1.237973958","2.335251168"
"a536","0.811243877","0.514314645","0.893636601","1.682424152","0.902964779","1.772876431"
"a537","0.018704395","0.128614111","0.774671759","0.88762685","0.14812821","0.398967323"
"a538","0.203377136","0.497891339","0.309885256","0.119347494","0.161179426","0.210031754"
"a539","0.810109363","0.486342195","0.71154383","0.642833632","1.587158744","0.662109643"
"a540","1.149690736","0.969431449","1.223648286","1.108390098","1.032427855","0.83667028"
"a541","1.155888167","0.898946396","1.149892469","0.907962472","0.688518084","0.712328748"
"a542","0.693802349","0.470901228","0.538895995","0.693022567","0.78013761","0.438498543"
"a543","0.68296707","0.559977337","0.643854246","1.239513813","0.734347479","0.37880777"
"a544","0.64530654","0.822709628","0.592248099","1.457376508","0.751477042","0.420760781"
"a545","0.850866494","0.642256418","1.12719999","0.794435183","0.704816347","0.611096122"
"a546","1.288583723","1.044726938","0.833002353","0.940580612","0.978449602","0.505425424"
"a547","1.708051107","0.494878604","0.565303599","2.637588055","1.558791971","0.104211667"
"a548","1.301229722","0.546743435","0.644861636","0.758560499","1.191284974","0.714121545"
"a549","0.827201074","0.978382169","1.201056706","0.882248598","1.139247569","0.619111969"
"a550","0.862411462","0.8257741","0.76000986","0.750550841","1.033432126","0.644088269"
"a551","1.332364533","1.21025929","0.688041384","0.627890081","1.233764247","0.352263007"
"a552","1.447586246","1.690106504","0.64738571","1.41363755","1.573803132","0.752120902"
"a553","0.736417306","1.502640435","0.893774255","1.423453816","1.782669785","0.625930197"
"a554","0.936268675","0.542097177","1.029333598","0.853828674","1.160423199","0.978733031"
"a555","1.173845167","0.362061931","0.557038828","0.836848275","0.154447063","0.413603466"
"a556","1.028702301","1.258042179","0.978941117","0.744041358","0.936931042","1.033135081"
"a557","0.810858876","0.360249147","0.54494219","0.573984613","1.026501867","0.642723021"
"a558","0.873833537","1.35406117","0.82051059","0.205623984","1.00276589","0.652663056"
"a559","0.607880522","0.335523629","0.633335337","0.410855026","0.500694137","0.697289692"
"a560","0.908571416","0.59508847","0.688521956","0.606820717","0.562991519","0.675456132"
"a561","0.680841354","0.699895287","0.584437044","0.427340747","0.330909534","0.748605675"
"a562","0.979318741","0.151259147","0.811560577","0.296396926","0.597156747","0.579060999"
"a563","0.573715761","0.2363968","0.757636208","0.270900709","0.214089784","0.267724524"
"a564","0.460339105","0.072430736","0.125955303","0.165693527","0.173106626","0.117854346"
"a565","0.450684278","0.117052846","0.142322431","0.27172376","0.260906809","0.240479136"
"a566","0.7554356","0.590556464","0.570985843","0.867910219","0.600367864","0.908348316"
"a567","0.669533018","0.309527799","0.380571997","0.811422914","1.271626719","0.839922244"
"a568","0.66393764","0.539565316","0.659011778","0.768141802","0.649946096","0.237602142"
"a569","0.705978063","0.195087443","0.16493287","0.247769934","0.489622326","0.23170434"
"a570","0.96324779","0.680087152","0.612046083","0.615449906","0.743812672","0.394244876"
"a571","0.516209359","0.185214251","0.139584376","0.355583733","0.270669021","0.125415754"
"a572","0.64265138","0.551432824","0.39525267","1.266637595","1.611289489","0.795162928"
"a573","0.669332357","0.644738261","0.590257582","0.727550177","0.60731237","0.529938436"
"a574","0.880751068","1.042151646","0.075033893","1.252629178","1.468792375","1.007898281"
"a575","1.253114307","1.362512552","0.707665976","1.176107176","1.427377316","0.754498373"
"a576","0.213166398","0.747525821","1.484211882","1.467864023","1.58841743","0.280963261"
"a577","1.039796789","1.090819761","2.285203538","0.926520314","1.427687865","1.36107091"
"a578","0.761400138","0.463003721","0.416484638","1.052293056","1.271730675","0.681166868"
"a579","1.501730885","0.07959253","0.076882259","1.01647595","1.03170212","0.801973351"
"a580","1.039670179","0.702091759","0.782686213","0.461101418","0.880620111","0.610811975"
"a581","1.121456548","0.883733124","0.879461726","0.684056476","1.687394868","0.524003389"
"a582","1.010740198","0.633636939","0.604773569","0.430030856","0.678364225","0.596638241"
"a583","0.972461448","1.342610254","0.810213773","1.022492855","0.971007212","0.851991106"
"a584","0.757744989","0.928990133","0.992689508","1.228007414","1.235477424","1.187015582"
"a585","1.250917677","1.228585726","1.70760136","0.960647155","0.56374973","1.069514554"
"a586","2.143066424","1.23034626","1.873305661","0.81747984","0.433802528","1.514845255"
"a587","3.794756711","1.283907036","0.695385276","0.992003738","0.304307706","2.719684752"
"a588","2.567499404","1.403997332","2.53684056","1.392595344","1.044473395","1.096709597"
"a589","2.263819791","0.315741724","2.847295108","1.629498684","1.761532049","1.933842984"
"a590","1.833920098","1.669849053","1.802187533","1.201075117","1.090766456","1.752169837"
"a591","0.865595597","0.911473715","0.676544967","1.391369446","1.075006397","0.474772623"
"a592","1.339097884","0.676315197","0.450118981","0.567722728","0.90980862","0.928813336"
"a593","1.285375359","1.253164486","1.304516558","1.126543763","0.918065732","1.099179893"
"a594","1.132961273","1.218325039","2.157621664","0.843768905","0.750000004","0.503301318"
"a595","1.096134928","1.275067373","0.4819994","1.595714469","1.411539051","0.547471277"
"a596","0.99290697","1.133474748","1.144965698","1.19269822","1.138177991","0.794959858"
"a597","1.262475706","1.531724284","0.726858857","1.4822324","1.2465522","0.838664594"
"a598","0.736304657","0.976090123","0.591112798","0.675782161","0.91648065","0.548778777"
"a599","0.784859039","1.913221018","2.639357468","1.548965119","0.946987566","0.509995498"
"a600","0.680377843","1.744136161","1.303171867","1.928935648","1.320905011","0.570144474"
"a601","1.013637721","0.715929544","0.650602518","1.430396993","1.167689515","1.189538171"
"a602","0.646885023","0.795966081","0.265465437","1.33623186","0.972563829","0.40855627"
"a603","0.817048004","0.536769388","0.32876965","0.559021947","0.928421501","0.461529121"
"a604","0.616298713","0.570609585","0.24950136","0.486678917","0.404841718","0.249919249"
"a605","0.799908963","1.469287378","3.418976306","1.393079552","1.125005927","0.998368207"
"a606","0.924110933","0.328039372","0.514210612","0.402452198","0.676215684","0.52211356"
"a607","0.628045946","0.460973014","0.719969217","0.677896078","0.743880554","0.365826058"
"a608","0.753622712","0.999595838","0.725226901","1.348286032","1.032491384","0.594612515"
"a609","0.678537598","0.50704256","0.46706988","0.62297079","0.781304767","0.560795706"
"a610","0.708950186","0.899806","0.794971239","1.17704947","0.869028916","0.620767079"
"a611","0.840609635","1.018012681","0.700528143","1.625696852","1.13922683","0.561720228"
"a612","1.271352416","0.589077804","0.583401338","0.979178602","0.819066527","0.546461968"
"a613","0.701671316","0.85778626","0.468138445","0.556924428","0.889811167","0.389108435"
"a614","0.838818786","0.988942575","0.545912766","0.785030136","1.191686672","0.544852513"
"a615","0.748424332","1.371369965","0.610276702","0.985344122","1.221492616","0.410619684"
"a616","0.936719986","1.6238899","0.557645973","1.184287226","1.956138166","0.854686972"
"a617","0.944787416","1.262604707","0.695684727","1.902054233","1.726394283","0.896501913"
"a618","1.232115238","1.024069134","0.686582528","1.216468118","1.122105088","0.790260265"
"a619","1.109851982","1.116282915","0.418283598","1.491018532","0.923499569","0.628936064"
"a620","1.230618844","1.229696271","0.563744467","1.616261735","1.092147441","0.942814668"
"a621","1.03457563","1.125151183","1.316595506","0.644692326","1.060477608","1.131777909"
"a622","1.240855935","0.71872073","0.711061524","0.940028416","0.746915901","0.826679535"
"a623","1.186051339","0.863277097","0.415083951","1.006384736","0.797063359","1.131529804"
"a624","0.858474908","0.414673546","0.483496876","0.851814611","0.887410455","0.246016597"
"a625","1.02542269","0.603314528","0.750317685","1.236276051","1.502375119","0.686933285"
"a626","0.997054145","0.621627148","0.875009429","0.625209338","1.292889693","0.45620326"
"a627","0.970956197","0.778298529","0.896109971","0.522501871","1.059810425","0.721769618"
"a628","1.214504024","0.809039011","1.220386701","0.665541617","0.928674622","0.861086688"
"a629","1.534793559","0.776669983","0.552139641","1.092971017","0.923105439","1.540840134"
"a630","0.064831944","0.720334843","0.207723485","1.022180959","0.973385516","0.515324507"
"a631","1.614770041","0.788927998","1.239888252","1.419934459","1.429391378","2.065236485"
"a632","0.914945399","0.938068391","1.040541642","1.750507133","1.493337404","0.953364483"
"a633","1.066758554","1.472893666","7.602262694","1.416411857","1.201746517","1.989177588"
"a634","1.202230306","0.527453495","0.479173182","0.736561919","0.694848544","0.913482895"
"a635","1.75187731","0.981547297","0.472935449","0.954596273","1.061723319","1.406708933"
"a636","1.464513438","0.513435858","0.613855584","0.400007069","0.7265127","0.386768587"
"a637","1.539296811","1.135463987","0.623623723","0.974171942","0.69462404","0.463937905"
"a638","0.975886242","0.931054999","1.209830335","0.597790454","0.768944171","0.363505046"
"a639","1.022422819","0.809237309","1.129776878","0.464361891","0.717623576","0.532882804"
"a640","1.128267178","0.539304785","0.81671621","0.487864959","0.658117341","0.505686286"
"a641","1.438873624","0.680902351","0.524550935","1.073772212","0.944578879","1.515096671"
"a642","1.041233544","0.356018066","0.34231208","0.865503255","0.729995162","0.470489262"
"a643","1.496841408","1.013577209","1.957827533","1.254637277","1.3260382","2.118409008"
"a644","0.858939313","0.966873244","1.017801422","2.376287228","1.323502883","0.667926376"
"a645","0.811941423","0.624378374","1.816703919","1.045636187","0.859392403","0.680524908"
"a646","0.752649192","1.707631273","0.482046098","0.777505734","0.709660882","0.36448293"
"a647","0.168238236","0.830628844","0.390325871","0.312869949","0.403707592","0.332092238"
"a648","0.589641365","1.658055887","2.862452575","1.20915977","1.155155413","0.74806863"
"a649","0.763231703","1.58059815","4.227975803","0.986553272","1.176595999","0.638431092"
"a650","1.017043794","0.958701425","1.629305305","0.954559048","0.977823556","1.034160893"
"a651","0.840220797","0.8116256","1.059362295","0.435510235","0.720079928","0.451646825"
"a652","1.276731042","1.468523201","0.8982321","0.972242949","0.72410488","0.767924"
"a653","1.266574363","1.129742667","0.780793516","1.210315793","1.285739817","0.971372561"
"a654","0.970768732","0.67571735","0.6779683","1.233452987","1.05294857","0.609784663"
"a655","0.88575468","0.84172153","0.285874841","0.413717103","0.854969806","0.292549462"
"a656","0.873843918","1.475384646","1.187016051","0.978322254","0.97069983","0.661876398"
"a657","1.028535614","1.409367453","1.046460697","1.672420101","1.294797799","0.98830134"
"a658","0.909339882","1.014669934","0.675056247","1.55046968","1.394892092","1.009197238"
"a659","0.79981905","1.003893793","0.438377845","0.337531098","0.783206137","0.514329462"
"a660","0.86037263","0.732683446","0.598626718","0.373237776","0.79789327","0.41531044"
"a661","0.956949189","0.450368484","0.189198254","0.411614863","0.713999113","0.274265673"
"a662","0.742836705","1.028322228","0.912145205","1.23076736","1.075554014","0.477609909"
"a663","1.071790016","1.442478537","0.716388259","2.041024504","1.826353396","0.786929566"
"a664","1.025616796","0.785823876","0.783997754","1.099401948","1.033639174","1.740126741"
"a665","0.966301067","0.722968957","0.741333586","0.906321451","1.460353155","1.180830042"
"a666","1.897040766","1.180929018","1.585704978","0.590641913","1.361344359","0.681393298"
"a667","1.620059434","0.696111672","0.494629185","0.382332429","0.72686209","0.252288062"
"a668","1.193683486","1.222378666","1.150225843","0.9561578","0.917249388","0.695602041"
